pl_name,pl_letter,hostname,hd_name,hip_name,tic_id,gaia_id,default_flag,disc_pubdate,disc_year,discoverymethod,disc_locale,disc_facility,disc_telescope,ra,dec,glon,glat,elon,elat,pl_orbper,pl_orblper,pl_orbsmax,pl_orbincl,pl_orbtper,pl_orbeccen,pl_eqt,pl_occdep,pl_insol,pl_dens,pl_trandep,pl_tranmid,pl_trandur,sy_umag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gmag,sy_gaiamag,sy_tmag,pl_controv_flag,st_metratio,st_spectype,sy_kepmag,st_rotp,pl_projobliq,x,y,z,htm20,pl_rvamp,pl_radj,pl_rade,pl_ratror,pl_ratdor,pl_trueobliq,sy_icmag,rowupdate,pl_pubdate,releasedate,dkin_flag,pl_imppar,pl_cmassj,pl_cmasse,pl_massj,pl_masse,pl_bmassj,pl_bmasse,pl_bmassprov,pl_msinij,pl_msinie,st_teff,st_met,st_radv,st_vsin,st_lum,st_logg,st_age,st_mass,st_dens,st_rad,ttv_flag,ptv_flag,tran_flag,rv_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,pul_flag,soltype,sy_snum,sy_pnum,sy_mnum,cb_flag,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_nnotes,sy_pm,sy_pmra,sy_pmdec,sy_plx,sy_dist,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,st_spectype_simp,is_rocky,pl_radius_for_esi,pl_esi,pl_hza,pl_hzc,pl_hzd,pl_type
HD 73344 d,d,HD 73344,HD 73344,HIP 42403,TIC 175193677,Gaia DR2 666427539629086976,1,2024-08,2025,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,129.6894456,23.6852651,201.24412,33.43766,125.94923,5.06302,5823.0,58.9,6.7,59.0,2458061.0,0.18,,,,,,2444345.0,,,,,,5.582,5.421,5.619,5.536,,6.7468,6.3687,0,[Fe/H],,6.793,9.03,,-0.5848320046187947,0.7046976446550303,0.4017122801100491,-463656631,22.7,,,,,,,2025-01-22,2024-08,2025-01-22,0,,,,2.55,810.46244,2.55,810.46244,Mass,2.21,702.40078,6148.0,0.16,,5.67,,4.36,,1.19,,1.22,0,0,0,1,1,0,0,0,0,0,Published Confirmed,1,3,0,0,1,0,0,0,0,0,0,156.1167168,-47.3026,-148.778,28.3319,35.26,7.438,6.89351,5.836,5.64,5.567,,0,9.32347114161039,,,,,Unknown
WASP-132 d,d,WASP-132,,,TIC 127530399,Gaia DR2 6099012478412247296,1,2025-01,2024,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,217.6091998,-46.159516,320.27182,13.35247,230.87697,-29.57814,1816.6,131.0,2.71,,,0.12,107.0,,0.04,,,2455051.5,,,,,,9.557,9.638,9.575,8.281,,11.7538,11.1116,0,[Fe/H],K4 V,,,,-0.5487139182373473,-0.4227069777565745,-0.721270994071244,-2039524180,101.81,,,,,,,2025-01-29,2025-01,2025-01-29,0,,,,,,5.16,1639.99458,Msini,5.16,1639.99458,4686.0,0.15,,3.3,-0.575,4.56,7.2,0.79,2.602,0.76,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,3,0,0,0,0,0,0,0,0,0,74.2782343,12.5613,-73.2084,8.10734,122.91,13.142,11.938,10.257,9.745,9.674,K,0,11.792724088740451,0.1157389774741713,,,,Unknown
K2-360 c,c,EPIC 201595106,,,TIC 397052808,Gaia DR2 3701123406596146048,1,2024-11,2024,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,183.7203635,1.9681688,282.19917,63.35883,182.6276,3.28517,9.79692,71.0,0.0883,,,0.11,912.0,,115.0,,,,,14.6843,14.176,11.579,13.7205,10.158,10.218,10.086,8.424,12.2644,11.6477,11.2023,0,[Fe/H],,11.678,28.0,,-0.997303924562326,-0.064848694159567,0.0343442705320863,-1494277308,4.77,,,,,,,2025-01-29,2024-11,2025-01-29,0,,,,,,0.04792,15.23,Msini,0.04792,15.23,5679.0,0.01,,2.5,-0.049,4.43,6.0,0.96,,0.98,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,0,25.0015387,6.09669,-24.2468,4.28034,232.1,12.481,11.746,10.588,10.262,10.218,,0,2.4787532755475614,0.2428643800134937,,,,Unknown
HD 20794 f,f,HD 20794,HD 20794,HIP 15510,TIC 301051051,Gaia DR2 4847957293277762560,1,2025-01,2025,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,49.9997666,-43.0666533,250.73443,-56.06514,27.24413,-58.11535,647.6,,1.3541,,,0.45,,,,,,2459933.0,,,,,,,,,,,4.06635,3.5843,0,[Fe/H],G6 V,,,,0.4695970833324957,0.559639381287662,-0.6828486964456884,-869587511,0.567,,,,,,,2025-02-12,2025-01,2025-02-12,0,,,,,,0.01831,5.82,Msini,0.01831,5.82,5368.0,-0.42,87.88,,-0.163,4.39,,0.79,,0.93,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,4,0,0,1,0,0,0,0,0,1,3120.504737,3033.73,730.775,166.561,6.00278,4.966,4.26,3.032,2.709,2.636,G,0,1.7987645843751046,,,,,Unknown
Gaia-4 b,b,Gaia-4,,,TIC 166669918,Gaia-4,1,2025-02,2025,Astrometry,Space,European Space Agency (ESA) Gaia Satellite,1.45 m x 0.5 m Telescope,209.5063762,31.6954898,54.40658,74.81543,193.32852,40.44688,571.3,180.3,,116.9,2457386.1,0.338,,,,,,,,16.2352,12.0281,11.5143,11.3837,9.056,9.112001,8.995,8.86,13.5225,11.9187,11.1045,0,[Fe/H],,,13.3,,-0.7404976633096616,-0.4190622121685145,0.525404675431578,1087243510,368.0,,,,,,,2025-02-12,2025-02,2025-02-12,0,,,,11.8,3750.3752,11.8,3750.3752,Mass,,,4034.0,0.05,-17.53,2.0,-1.0,4.68,6.8,0.64,3.74,0.62,0,0,0,1,1,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,77.6711421,-75.5401,18.0693,13.5797,73.4829,13.872,12.405,9.945,9.298,9.135,,0,15.536680660772202,,,,,Unknown
Gaia-5 b,b,Gaia-5,,,TIC 42004825,Gaia-5,1,2025-02,2025,Astrometry,Space,European Space Agency (ESA) Gaia Satellite,1.45 m x 0.5 m Telescope,302.0408173,41.9415455,78.0844,5.00609,321.60881,59.77165,358.62,271.54,,129.7,2457428.5,0.6423,,,,,,,,,,,,9.58,9.465,9.106,8.444,,13.2287,12.0628,0,[Fe/H],,,,,0.3946175906087471,-0.6305201931020707,0.6683720844504762,661046286,1177.7,,,,,,,2025-02-12,2025-02,2025-02-12,0,,,,20.87,6633.07885,20.87,6633.07885,Mass,,,3447.0,-0.18,-52.7,2.0,-1.826,4.83,8.2,0.34,11.61,0.34,0,0,0,1,1,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,128.7006632,102.569,77.7397,24.2541,41.1813,15.7,14.61,10.603,10.03,9.754,,0,18.789060001845264,,,,,Unknown
K2-99 c,c,K2-99,,,TIC 176966903,Gaia DR2 3620612011248988416,1,2022-03,2022,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,208.7737624,-5.4424943,330.5855,53.97598,208.67834,5.9458,522.2,13.0,1.43,,2458025.6,0.21,390.0,,,,,2458104.2,33.6,14.7016,11.0081,10.9082,13.0903,9.685,9.714,9.721,8.85,11.3748,10.9485,10.5593,0,[Fe/H],,11.014,,,-0.8725757212211738,-0.4791823468990036,-0.094846661278672,247804284,170.0,,,,,,,2025-02-24,2022-03,2025-02-24,0,,,,,,8.4,2669.75862,Msini,8.4,2669.75862,6069.0,0.2,-2.85,,0.899,3.78,3.7,1.44,,2.55,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,0,2.0139273,-0.322918,-1.98787,1.89836,519.229,11.751,11.149,10.024,9.755,9.72,,0,13.87258301864977,,,,0.5825371908069514,Unknown
Gl 725 A b,b,Gl 725 A,HD 173739,HIP 91768,TIC 359676790,Gaia DR2 2154880616773521408,1,2025-01,2025,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,280.6834312,59.638109,89.29524,24.23792,309.7902,81.58136,11.2201,0.0,0.068,,2458597.7,0.0,,,,,,,,,,,,,,,,,7.84944,6.724,0,[Fe/H],M3,,103.1,,0.0937034105393596,-0.4966985532303893,0.862850055381658,-1905725463,1.67,,,,,,,2025-02-24,2025-01,2025-02-24,0,,,,,,0.00875,2.78,Msini,0.00875,2.78,3433.0,-0.19,,,-1.809,4.87,6.2,0.33,,0.35,0,0,0,1,0,0,0,0,0,0,Published Confirmed,2,1,0,0,1,0,3,0,0,0,1,2221.0396216,-1311.91,1792.18,283.949,3.5214,,8.94,5.189,4.741,4.432,M,0,1.406095867880619,,,,,Unknown
KOBE-1 b,b,KOBE-1,,HIP 5957,TIC 16917838,Gaia DR2 294517800251711616,1,2025-02,2025,Radial Velocity,Ground,Calar Alto Observatory,3.5 m telescope,19.1660378,25.3310358,130.09141,-37.18978,27.3908,15.93257,8.5399,,0.07006,,,0.0,594.4,,20.56,,,2459484.26,,,,,,,,,,,9.47126,8.6452,0,[Fe/H],K7 V,,37.4,,0.8537515013338262,0.296740412635382,0.4278475212961047,1252749590,3.75,,,,24.33,,,2025-02-24,2025-02,2025-02-24,0,,,,,,0.02769,8.8,Msini,0.02769,8.8,4135.0,-0.01,-23.1,2.0,-0.996,5.07,,0.63,,0.62,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,2,0,0,1,0,0,0,0,0,0,441.1912779,429.063,-102.736,41.6867,23.9718,11.396,10.1,7.464,6.839,6.656,K,0,2.0645602309127344,0.3130692109307482,,,,Unknown
KOBE-1 c,c,KOBE-1,,HIP 5957,TIC 16917838,Gaia DR2 294517800251711616,1,2025-02,2025,Radial Velocity,Ground,Calar Alto Observatory,3.5 m telescope,19.1660378,25.3310358,130.09141,-37.18978,27.3908,15.93257,29.671,,0.16071,,,0.0,392.5,,3.91,,,2459448.2,,,,,,,,,,,9.47126,8.6452,0,[Fe/H],K7 V,,37.4,,0.8537515013338262,0.296740412635382,0.4278475212961047,1252749590,3.5,,,,55.81,,,2025-02-24,2025-02,2025-02-24,0,,,,,,0.03901,12.4,Msini,0.03901,12.4,4135.0,-0.01,-23.1,2.0,-0.996,5.07,,0.63,,0.62,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,2,0,0,1,0,0,0,0,0,0,441.1912779,429.063,-102.736,41.6867,23.9718,11.396,10.1,7.464,6.839,6.656,K,0,2.314589054525876,0.4957419015186216,,,,Unknown
KOI-351 h,h,KOI-351,,,TIC 267667295,Gaia DR2 2132193431285570304,1,2014-01,2013,Transit,Space,Kepler,0.95 m Kepler Telescope,284.4334642,49.3051239,79.26947,19.25567,300.32939,71.22769,331.60059,,1.01,89.6,,,,,,,,2454973.49631,14.737,,,,,12.438,12.476,12.513,9.588,,13.7397,13.3396,0,[M/H],,13.804,,,0.1625222501556533,-0.6314510466046382,0.7581926496255752,-419849693,,1.008,11.3,0.0866,180.7,,,2014-05-14,2014-01,2014-05-14,0,0.36,,,,,,,,,,6080.0,-0.12,,4.6,,4.4,,1.2,,1.2,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,8,0,0,0,0,0,0,0,0,1,5.432016,-4.37917,-3.21398,1.15007,848.254,14.604,13.883,12.79,12.531,12.482,,0,11.3,,,,,Unknown
KOI-351 e,e,KOI-351,,,TIC 267667295,Gaia DR2 2132193431285570304,1,2014-01,2013,Transit,Space,Kepler,0.95 m Kepler Telescope,284.4334642,49.3051239,79.26947,19.25567,300.32939,71.22769,91.93913,,0.42,89.79,,,,,,,,2454967.3127,9.71,,,,,12.438,12.476,12.513,9.588,,13.7397,13.3396,0,[M/H],,13.804,,,0.1625222501556533,-0.6314510466046382,0.7581926496255752,-419849693,,0.237,2.66,0.0203,74.7,,,2014-05-14,2014-01,2014-05-14,0,0.27,,,,,,,,,,6080.0,-0.12,,4.6,,4.4,,1.2,,1.2,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,8,0,0,0,0,0,0,0,0,0,5.432016,-4.37917,-3.21398,1.15007,848.254,14.604,13.883,12.79,12.531,12.482,,0,2.66,,,,,Unknown
KOI-351 c,c,KOI-351,,,TIC 267667295,Gaia DR2 2132193431285570304,1,2014-01,2013,Transit,Space,Kepler,0.95 m Kepler Telescope,284.4334642,49.3051239,79.26947,19.25567,300.32939,71.22769,8.719375,,0.089,89.68,,,,,,,,2454972.5687,4.41,,,,,12.438,12.476,12.513,9.588,,13.7397,13.3396,0,[M/H],,13.804,,,0.1625222501556533,-0.6314510466046382,0.7581926496255752,-419849693,,0.106,1.19,0.0091,16.0,,,2014-05-14,2014-01,2014-05-14,0,0.09,,,,,,,,,,6080.0,-0.12,,4.6,,4.4,,1.2,,1.2,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,8,0,0,0,0,0,0,0,0,0,5.432016,-4.37917,-3.21398,1.15007,848.254,14.604,13.883,12.79,12.531,12.482,,1,1.19,,,,,Unknown
KOI-351 b,b,KOI-351,,,TIC 267667295,Gaia DR2 2132193431285570304,1,2014-01,2013,Transit,Space,Kepler,0.95 m Kepler Telescope,284.4334642,49.3051239,79.26947,19.25567,300.32939,71.22769,7.008151,,0.074,89.4,,,,,,,,2454970.6906,3.99,,,,,12.438,12.476,12.513,9.588,,13.7397,13.3396,0,[M/H],,13.804,,,0.1625222501556533,-0.6314510466046382,0.7581926496255752,-419849693,,0.117,1.31,0.01,13.2,,,2014-05-14,2014-01,2014-05-14,0,0.13,,,,,,,,,,6080.0,-0.12,,4.6,,4.4,,1.2,,1.2,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,8,0,0,0,0,0,0,0,0,0,5.432016,-4.37917,-3.21398,1.15007,848.254,14.604,13.883,12.79,12.531,12.482,,1,1.31,,,,,Unknown
KOI-351 f,f,KOI-351,,,TIC 267667295,Gaia DR2 2132193431285570304,1,2014-01,2013,Transit,Space,Kepler,0.95 m Kepler Telescope,284.4334642,49.3051239,79.26947,19.25567,300.32939,71.22769,124.9144,,0.48,89.77,,,,,,,,2455087.704,10.94,,,,,12.438,12.476,12.513,9.588,,13.7397,13.3396,0,[M/H],,13.804,,,0.1625222501556533,-0.6314510466046382,0.7581926496255752,-419849693,,0.257,2.88,0.022,86.4,,,2014-05-14,2014-01,2014-05-14,0,0.35,,,,,,,,,,6080.0,-0.12,,4.6,,4.4,,1.2,,1.2,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,8,0,0,0,0,0,0,0,0,0,5.432016,-4.37917,-3.21398,1.15007,848.254,14.604,13.883,12.79,12.531,12.482,,0,2.88,,,,,Unknown
